path,reason,possible_categories,evidence
sw_plc_cep/silverarm_sach.txi,Potential consumers span multiple categories; preserve current shared-resource location,sw_pt_lhand; sw_pt_rhand,sw_pt_lhand/pfa0_handl215.mdl; sw_pt_lhand/pfa2_handl215.mdl; sw_pt_lhand/pfd0_handl215.mdl; sw_pt_lhand/pfd2_handl215.mdl; sw_pt_lhand/pfe0_handl215.mdl; sw_pt_lhand/pfe2_handl215.mdl; sw_pt_lhand/pfg0_handl215.mdl; sw_pt_lhand/pfg2_handl215.mdl
sw_plc_cep/sja_acash01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_acash01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_bacta01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_bacta01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_binoc01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_binoc01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_binoc01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_borne01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_borne01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_borne01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_borne02.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_borne02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_borne02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_coffee01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_coffee01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_coffee01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_cup01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_cup01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_cup01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_datap01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_datap01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_ecell01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_ecell01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_ecell01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_fgem01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_fgem01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_fgem01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_glass01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_glass01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_glass01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_key01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_key01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_key01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_mbolt01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_mbolt01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_mbolt01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_mbolt02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_mbolt02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_mdpac01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_mdpac01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_mdpac01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_pcell01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_pcell01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_pcell01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_pcell02.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_pcell02.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_pconv01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_pconv01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_psd01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_psd01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_psd01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_psds01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_psds01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_psds01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_tbl01.dds,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_tbl01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_tbl01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_z95_01.mdl,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/sja_z95_01.pwk,"Naming or last table-row classifier disagrees, but duplicate/untagged legacy table rows do not prove source-pack provenance",,
sw_plc_cep/spiral.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc; sw_t_starship; sw_weapon,sw_plc/plc_tie02_jka.mdl; sw_t_starship/shp02_f26_01.mdl; sw_weapon/waxgr_t_251.mdl; sw_weapon/waxgr_t_251.mdl; sw_weapon/waxgr_t_254.mdl; sw_weapon/waxgr_t_254.mdl
sw_plc_cep/splshwall01.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc; sw_t_cepcityin,sw_plc/st_shelf01.mdl; sw_plc/st_shelf01.mdl; sw_t_cepcityin/zin01_d46_01.mdl; sw_t_cepcityin/zin01_d50_03.mdl; sw_t_cepcityin/zin01_d50_03.mdl; sw_t_cepcityin/zin01_d50_03.mdl; sw_t_cepcityin/zin01_d50_03.mdl; sw_t_cepcityin/zin01_d50_03.mdl
sw_plc_cep/st_botl04.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc; sw_t_cepcityin,sw_plc/st_shelf01.mdl; sw_t_cepcityin/zin01_d50_04.mdl; sw_t_cepcityin/zin01_d50_04.mdl; sw_t_cepcityin/zin01_d50_04.mdl
sw_plc_cep/st_botl05.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc; sw_t_cepcityin,sw_plc/st_shelf01.mdl; sw_t_cepcityin/zin01_d50_03.mdl; sw_t_cepcityin/zin01_d50_04.mdl; sw_t_cepcityin/zin01_d50_04.mdl; sw_t_cepcityin/zin01_f42_01.mdl; sw_t_cepcityin/zin01_f42_01.mdl; sw_t_cepcityin/zin01_f42_01.mdl; sw_t_cepcityin/zin01_f42_01.mdl
sw_plc_cep/st_botl06.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc; sw_t_cepcityin,sw_plc/st_shelf01.mdl; sw_t_cepcityin/zin01_d50_03.mdl; sw_t_cepcityin/zin01_d50_04.mdl; sw_t_cepcityin/zin01_f42_01.mdl; sw_t_cepcityin/zin01_f42_01.mdl; sw_t_cepcityin/zin01_f42_01.mdl; sw_t_cepcityin/zin01_f42_01.mdl; sw_t_cepcityin/zin01_f42_01.mdl
sw_plc_cep/st_col01.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_plc; sw_t_cepcityin,sw_plc/st_pillar01.mdl; sw_t_cepcityin/zin01_a41_01.mdl; sw_t_cepcityin/zin01_a41_01.mdl; sw_t_cepcityin/zin01_a41_02.mdl; sw_t_cepcityin/zin01_a41_02.mdl; sw_t_cepcityin/zin01_a41_03.mdl; sw_t_cepcityin/zin01_a41_03.mdl; sw_t_cepcityin/zin01_a42_01.mdl
sw_plc_cep/stone1.tga,Raw binary token matched but could not verify actual resource declaration; leave unchanged,,sw_t_cepunder/ztu01_i01_13.mdl; sw_t_cepunder/ztu01_i01_16.mdl
sw_plc_cep/stone2.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_t_cepunder; sw_t_jungle,sw_t_cepunder/ztu01_i01_13.mdl; sw_t_cepunder/ztu01_i01_16.mdl; sw_t_jungle/jac02_f02_05.mdl
sw_plc_cep/stone3.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_t_cepunder; sw_t_jungle,sw_t_cepunder/ztu01_i01_16.mdl; sw_t_jungle/jac02_f02_05.mdl
sw_plc_cep/tail1.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_cr_creature; sw_plc; sw_plc_mdrn,sw_cr_creature/cplt_ex_minotaur.mdl; sw_cr_creature/C_Laigrek.mdl; sw_cr_creature/C_Laigrek.mdl; sw_cr_creature/C_Laigrek.mdl; sw_cr_creature/C_Laigrek.mdl; sw_cr_creature/C_Laigrek.mdl; sw_cr_creature/C_Laigrek.mdl; sw_cr_creature/C_Laigrek.mdl
sw_plc_cep/tail2.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_cr_creature; sw_plc; sw_plc_mdrn,sw_cr_creature/cplt_ex_minotaur.mdl; sw_cr_creature/c_minotail.mdl; sw_cr_creature/c_minotail.mdl; sw_cr_creature/c_minotail.mdl; sw_cr_creature/c_minotail.mdl; sw_cr_creature/c_minotail.mdl; sw_cr_creature/c_minotail.mdl; sw_cr_creature/c_minotail.mdl
sw_plc_cep/tail3.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_cr_creature; sw_plc; sw_plc_mdrn,sw_cr_creature/cplt_ex_minotaur.mdl; sw_cr_creature/c_minotail.mdl; sw_cr_creature/c_minotail.mdl; sw_cr_creature/c_minotail.mdl; sw_cr_creature/c_minotail.mdl; sw_cr_creature/c_minotail.mdl; sw_cr_creature/c_minotail.mdl; sw_cr_creature/c_minotail.mdl
sw_plc_cep/tail4.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_cr_creature; sw_plc; sw_plc_mdrn,sw_cr_creature/cplt_ex_minotaur.mdl; sw_cr_creature/c_minotail.mdl; sw_cr_creature/c_minotail.mdl; sw_cr_creature/c_minotail.mdl; sw_cr_creature/c_minotail.mdl; sw_cr_creature/c_minotail.mdl; sw_cr_creature/c_minotail.mdl; sw_cr_creature/c_minotail.mdl
sw_plc_cep/tail5.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_cr_creature; sw_plc; sw_plc_mdrn,sw_cr_creature/cplt_ex_minotaur.mdl; sw_cr_creature/c_minotail.mdl; sw_cr_creature/c_minotail.mdl; sw_cr_creature/c_minotail.mdl; sw_cr_creature/c_minotail.mdl; sw_cr_creature/c_minotail.mdl; sw_cr_creature/c_minotail.mdl; sw_cr_creature/c_minotail.mdl
sw_plc_cep/violin.dds,Potential consumers span multiple categories; preserve current shared-resource location,sw_item; sw_weapon,sw_item/it_torch_041.mdl; sw_item/it_torch_041.mdl; sw_item/it_torch_041.mdl; sw_item/it_torch_041.mdl; sw_item/it_torch_041.mdl; sw_item/it_torch_041.mdl; sw_item/it_torch_041.mdl; sw_item/it_torch_041.mdl
sw_plc_cep/zkc01_blackgrd.tga,Potential consumers span multiple categories; preserve current shared-resource location,sw_t_cepcityex; sw_t_cityext,sw_t_cepcityex/zcn01_c45_01.mdl; sw_t_cepcityex/zcn01_c45_01.mdl; sw_t_cepcityex/zcn01_c45_01.mdl; sw_t_cepcityex/zcn01_c45_01.mdl; sw_t_cepcityex/zcn01_c45_01.mdl; sw_t_cepcityex/zcn01_c45_03.mdl; sw_t_cepcityex/zcn01_c45_03.mdl; sw_t_cepcityex/zcn01_c45_03.mdl
